volume,log_return,logr_SMA_20,logr_EMA_20,logr_BBL_20_2.0_2.0,logr_BBM_20_2.0_2.0,logr_BBU_20_2.0_2.0,logr_BBB_20_2.0_2.0,logr_BBP_20_2.0_2.0,LogR_Vol_5,logr_SMA_5,LogR_vs_MA_5,ATRr_14,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHk_14_3_3,STOCHd_14_3_3,STOCHh_14_3_3,daily_change_pct,interday_change,daily_range_pct,down,neutral,up
19878300,-0.005667100165212366,0.00064228945306482,0.0018585400472847218,-0.02305373534382144,0.00064228945306482,0.024338314249951077,7378.6124569898075,0.3668681841709952,0.00881485102263154,0.00634936128903356,-0.012016461454245925,8.169480294067558,58.32319928908613,2.886924588178431,1.785685713600796,1.101238874577635,92.4970584090989,90.72009625686897,1.7769621522299275,-0.005651072444264242,-0.006360013740982439,0.01058867846445198,1,0,0
60771700,-0.029546870277326612,-0.0015084912868539037,-0.0011324514122020716,-0.027952007327738886,-0.0015084912868539037,0.02493502475403108,-3505.955423320389,-0.030156030444700874,0.01630173458660298,-0.0029075006537692435,-0.02663936962355737,8.972137710958048,46.75719326270193,2.0280864429822714,0.741478054723709,1.2866083882585624,75.59593597202206,86.99937472087683,-11.403438748854768,-0.029114629091840812,0.0062818433907167025,0.014802779850985296,1,0,0
33194200,0.014671829441880788,-0.000740923670302136,0.00037271819294867675,-0.028158993805591538,-0.000740923670302136,0.026677146464987263,-7401.051210608181,0.7810692553511523,0.017887070327777248,-0.0011427222372375869,0.015814551679118376,9.12968278434516,51.827737866991185,1.9360826709533967,0.5195794261558673,1.4165032447975294,65.0156762714736,77.70289021753152,-12.687213946057923,0.014779989050536124,0.012790705388370951,0.021819882273554154,0,0,1
26649000,-0.001879740116428434,-0.00016579626567728037,0.00015819835396038053,-0.026942426225798233,-0.00016579626567728037,0.02661083369444367,-32300.643022010172,0.467995527194726,0.016171246640309774,-0.004059629241689733,0.0021798891252612987,8.882461545964992,51.15130831738374,1.7640582462529437,0.27804400116433126,1.4860142450886125,56.4186541405222,65.67675546133928,-9.258101320817083,-0.0018779745114419076,-0.003119865280137812,0.010904357612843894,0,1,0
27431300,0.004253184233997654,0.0007163190581217511,0.0005481970092020256,-0.025379863651200915,0.0007163190581217511,0.026812501767444416,7286.189698135089,0.5677659490522418,0.016401210598512826,-0.0036337393766177947,0.007886923610615448,8.809446796993509,52.658670068246956,1.7855978190908672,0.23966685920180386,1.5459309598890634,65.05482029955618,62.16305023718399,2.8917700623721956,0.004262241858758099,-0.0012603046571484913,0.015148805446434096,0,1,0
38755200,-0.0014540761610727074,0.0010701673976567774,0.00035750432631871773,-0.024687790229411602,0.0010701673976567774,0.026828125024725154,4813.818414477514,0.4510007044177132,0.016378837701221293,-0.0027911345757898626,0.0013370584147171553,8.915281601273875,52.06630898619451,1.7217261384133735,0.14063614281944803,1.5810899955939255,65.52371069099193,62.3323950436901,3.1913156473018347,-0.0014530195045467035,-0.008786922176003098,0.01974957936678976,0,1,0
40580800,-0.008035493057931125,0.0007662928854174877,-0.0004418287578955529,-0.025283821786248023,0.0007662928854174877,0.026816407557082998,6798.996876363539,0.33106051442986084,0.008546217449191838,0.001511140868089235,-0.00954663392602036,9.07831356811749,48.813861091313385,1.3198680111270278,-0.20897758757351825,1.528845598700546,61.966283726042874,64.18160490553034,-2.2153211794874608,-0.008003294784309986,0.009036584246754796,0.018763497860753358,1,0,0
26046800,0.012200770562801914,0.0005646989349311052,0.0007622283202661107,-0.025040056139888203,0.0005646989349311052,0.02616945400975041,9068.462322473888,0.7272248180829929,0.007615683876587595,0.0010169290922734605,0.011183841470528453,8.927985900330045,53.5666546191379,1.4954261874943313,-0.026735528964971778,1.522161716459303,59.320844496633306,62.27027963788937,-2.9494351412560604,0.012275503588194108,0.011260370139271256,0.013279045124550004,0,0,1
21134100,0.0045276324867352105,0.00021971195416718324,0.0011208382408822155,-0.024951045495323922,0.00021971195416718324,0.02539046940365829,22912.50609908842,0.585573915310505,0.00754516442359863,0.0022984036129061894,0.002229228873829021,8.744984212449463,55.24148578148981,1.8050720842654755,0.22632829424493783,1.5787437900205377,60.76951207753639,60.685546766737524,0.08396531079886671,0.004537897701228376,0.00963927827817741,0.01218375662650941,0,1,0
19434500,0.0052061954579404835,0.0013802884722952159,0.0015099198806020507,-0.02235162352245005,0.0013802884722952159,0.025112200467040484,3438.6887192186136,0.5806068003811156,0.007618570482305305,0.0024890058576947554,0.002717189600245728,8.409963044672184,57.164119417767594,2.24565189883981,0.5335264870554179,1.7121254117843923,71.07459390794517,63.721650160704954,7.352943747240218,0.005219771242685117,0.0042475544155700234,0.007725173753795548,0,0,1
29605500,-0.012693613781478728,0.0007368737916275772,0.00015720238897531003,-0.02381622187054071,0.0007368737916275772,0.025289969453795868,6664.125102871795,0.2265011353782129,0.01026972573748199,0.00024109833361355123,-0.01293471211509228,8.514442185861467,51.389524534375006,2.0343682494632276,0.2577942701430682,1.7765739793201594,68.89176980221154,66.9119585958977,1.9798112063138404,-0.012613389669454089,-0.013619103517528751,0.01871218372109251,1,0,0
20852800,0.012032382058859814,0.0021287578262419,0.0012881718813452627,-0.021618849793929213,0.0021287578262419,0.025876365446413013,2231.1234587069057,0.7085183566913456,0.010147136928444907,0.004254673356971739,0.007777708701888075,8.435693424060318,55.93234032558863,2.3487038307983994,0.45770388118259175,1.8909999496158076,72.2715235055279,70.7459624052282,1.5255611002996972,0.012105062381140284,0.0038504408210631915,0.006903513366911967,0,0,1
19325500,-0.00238355044271393,0.0021705289865829743,0.0009384840409586728,-0.021540383086566566,0.0021705289865829743,0.025881441059732512,2184.8049226448907,0.4039665910942754,0.009357385077443742,0.00133780915586857,-0.0037213595985825,8.124184652903542,54.833855261015344,2.4680784658061157,0.4616628129522464,2.0064156528538692,70.03605694047752,70.39978341607232,-0.3637264755948024,-0.0023807120419623937,0.003859548590984429,0.007727852544366908,0,1,0
25009400,0.0005869691172215144,0.0022473738145287643,0.0009050064291741816,-0.021430896169641247,0.0022473738145287643,0.025925643798698775,2107.1946136504166,0.46493821764813675,0.00918593550316728,0.0005496764819658307,3.7292635255683744e-05,8.059081321741036,55.06767192237197,2.5581159920208165,0.4413602713335578,2.1167557206872587,77.64490508590995,73.31749517730512,4.327409908604835,0.0005871414173036841,0.011487651043902144,0.013712362861801618,0,1,0
28714800,0.014283307257193767,0.001824258762950612,0.0021791303175569994,-0.0205798892561519,0.001824258762950612,0.02422840678205312,2456.246720488858,0.7780522714726791,0.01104509277741526,0.0023650988418164876,0.011918208415377279,8.047015019742398,60.47042931053904,3.2034931072905692,0.8693899092826483,2.334103198007921,83.67157219904814,77.11751140847853,6.554060790569608,0.014385801092555496,0.011170316169445435,0.013306773020985874,0,0,1
17862600,0.00418984175645555,0.002385278749065148,0.0023706266450711473,-0.019644061090035022,0.002385278749065148,0.024414618588165318,1847.1082130534248,0.5409581726136763,0.007202967175062233,0.005741789949403343,-0.0015519481929477932,7.697807638019657,61.92992177971277,3.8514386754566203,1.2138683819589593,2.637570293497661,91.02216631066068,84.11288119853958,6.909285112121097,0.004198631414899688,0.003992490083111028,0.005915364948415555,0,1,0
20565000,0.002264318923547724,0.0016616227234081639,0.0023605021001641543,-0.01930799273526945,0.0016616227234081639,0.02263123818208578,2523.992379650023,0.514370702250769,0.006343681672836315,0.003788177322340925,-0.001523858398793201,7.429758222984812,62.73331191759518,4.41214686183514,1.419661254669983,2.992485607165157,98.03788343464895,90.91054064811925,7.127342786529695,0.002266884429650648,-0.0006669730505796939,0.007358583014883587,0,1,0
19666900,0.00027825102715032954,0.001383138406804555,0.0021621924741628377,-0.019500146704957578,0.001383138406804555,0.022266423518566687,3019.695644199265,0.47354613094297326,0.005783197866315925,0.004320537616313777,-0.004042286589163447,7.208604222084885,62.837228941658424,4.813096079856564,1.456488378153125,3.356607701703439,97.00210685211836,95.35405219914266,1.648054652975702,0.00027828974255813475,0.001763953049950141,0.008064920636872494,0,1,0
26550800,-0.00425375951481461,0.0005352106857722096,0.0015511494275935568,-0.019781985400954126,0.0005352106857722096,0.020852406772498548,7592.223633357544,0.3821449037518627,0.006867933041707385,0.0033523918899065522,-0.007606151404721163,7.19609661869765,60.08436180462182,4.89038045221821,1.2270182004118166,3.6633622518063933,93.81979527927272,96.28659518868001,-2.4667999094072854,-0.00424472509443321,-0.0027843262012166316,0.012307147917888133,0,1,0
47093800,-0.02097302142534286,-0.0006196271309268313,-0.0005940097012575301,-0.023070287895354577,-0.0006196271309268313,0.02183103363350091,-7246.506695356059,0.04670834618228164,0.010152747126002563,-0.0036988738466007735,-0.017274147578742086,7.585106457826286,48.86078835395177,4.009089222152284,0.27658157627671187,3.7325076458755717,78.0464792793858,89.62279380359229,-11.57631452420648,-0.020754617142236764,-0.022846293847123857,0.02362117148631132,1,0,0
39268400,-0.011874435132481341,-0.0009299938792902801,-0.001668335932802655,-0.023841356127643203,-0.0009299938792902801,0.021981368369062643,-4927.207105026887,0.26115690689719145,0.009556527440689591,-0.006911729224388152,-0.004962705908093189,7.722175174781352,43.938027317073285,2.7794145486732305,-0.7624744777618733,3.5418890264351037,48.57898833917288,73.48175429927713,-24.902765960104247,-0.011804212254784932,-0.015173921519158771,0.018134083887026205,1,0,0
48940000,-0.01267931778172182,-8.661625451004023e-05,-0.0027170008707949563,-0.019544074580339514,-8.661625451004023e-05,0.019370842071319436,-44927.960544805224,0.17640425290041187,0.008211449772364295,-0.009900456565442061,-0.0027788612162797585,7.91278621446767,39.42604222574179,1.2637808679978662,-1.82248652674979,3.086267394747656,23.37843709035802,50.001301569638905,-26.622864479280885,-0.01259927388981354,-0.011401246093322144,0.01900476088222983,1,0,0
34457600,0.0024126522404004304,-0.0006995751145840581,-0.0022284624792525388,-0.018933352352591526,-0.0006995751145840581,0.01753420212342341,-5212.814709353579,0.5853423652806615,0.008899537290744948,-0.009473576322792042,0.011886228563192472,7.937499568252649,40.66816975996925,0.1604582158836365,-2.340647343091216,2.5011055589748525,11.984208403804818,27.980544611111902,-15.996336207307085,0.002415565027860336,-0.0018816202416070827,0.016149726072326554,0,1,0
52448000,-0.028164205981419995,-0.002013798407833636,-0.004698533288982773,-0.024007122780970894,-0.002013798407833636,0.019979525965303623,-2184.2627631031646,-0.09450784087753873,0.011451619049703191,-0.01425566561611312,-0.013908540365306876,8.723994276335153,32.41779694591553,-1.8414487121111733,-3.474043416868821,1.6325947047576475,9.74314504309773,15.035263512420189,-5.2921184693224586,-0.027771292076014992,-0.03447014398091097,0.0369636584637317,1,0,0
47654000,0.01566815804399371,-0.0014430497173338335,-0.0027588484001278696,-0.02467853273176818,-0.0014430497173338335,0.021792433297100514,-3220.330212511878,0.8682128697453313,0.0166309610533385,-0.006927429722245804,0.022595587766239513,8.944094777781899,39.70082581759311,-2.7610789176582102,-3.5149388979326863,0.753859980274476,14.158752832952626,11.96203542661839,2.196717406334235,0.015791547216967437,0.01607583721517716,0.02368722222160874,0,0,1
44587200,-0.022125498882346935,-0.0024766208533975446,-0.004603291303196352,-0.027485522985729406,-0.0024766208533975446,0.022532281278934314,-2019.5987688647194,0.107162323140386,0.017971136888746107,-0.008977642472218923,-0.013147856410128013,9.689998085821692,34.1260462919454,-4.333851566772637,-4.070169237637691,-0.2636823291349466,11.167362731669225,11.689753535906526,-0.5223908042373004,-0.02188252530165104,-0.02828824196803068,0.03829425242360245,1,0,0
67875400,-0.003022307027958259,-0.0022259615518989014,-0.004452721372221296,-0.02710040307162941,-0.0022259615518989014,0.02264847996783161,-2234.9390085835817,0.4839926963701337,0.017992770027939184,-0.00704624032146621,0.004023933293507951,10.136410689605855,33.443856479603056,-5.635897540255598,-4.297772168896522,-1.338125371359077,15.892911876657765,13.739675813759872,2.153236062897893,-0.0030177444557281,0.0027722593740988166,0.03218992328049991,0,1,0
46323700,0.012951753234094088,-0.0021884124183342924,-0.002795152362096022,-0.027156640533406422,-0.0021884124183342924,0.02277981569673784,-2281.8576522314447,0.803188628016599,0.0198946830894178,-0.004938420122727478,0.017890173356821568,10.29262652722433,39.091066444255695,-6.078405580363949,-3.7922241672038974,-2.2861814131600515,16.317455238625325,14.459243282317438,1.858211956307887,0.013035990470456314,0.011708983102905706,0.024962152172035894,0,0,1
57574300,-0.02789483755397934,-0.00380953592037002,-0.005185598570846814,-0.031048684133887554,-0.00380953592037002,0.023429612293147516,-1430.050734939483,0.05789179887686621,0.01981627564382097,-0.004884546437239348,-0.02301029111673999,10.68247230049086,32.70287559883477,-7.453334257462075,-4.1337222754416185,-3.319611982020456,15.089227007620892,15.766531374301326,-0.6773043666804348,-0.02750936908254019,-0.011120318838189544,0.02466081274099438,1,0,0
54714700,0.007326680381850111,-0.0037035116741745387,-0.00399395295630425,-0.031106432212220682,-0.0037035116741745387,0.023699408863871604,-1479.8344354701608,0.7012594248979841,0.017913147898850117,-0.0065528419696680665,0.013879522351518177,10.82672485214101,35.647010824053886,-8.160313850789976,-3.8725614950156153,-4.28775235577436,16.410262924482105,15.938981723576106,0.4712812009059988,0.007353586174467385,0.009504074324672636,0.026116346409163077,0,0,1
76668000,-0.039527381748525305,-0.005045200072526868,-0.007378089031753873,-0.03661265644141372,-0.005045200072526868,0.026522256296359986,-1251.3857097871808,-0.04616661654729273,0.022736375015787527,-0.010033218542903743,-0.029494163205621562,11.699311524690113,28.514564895073775,-10.135952464094373,-4.6785600866560095,-5.457392377438364,9.327621947548941,13.60903729321731,-4.2814153456683695,-0.038756366901189256,-0.02217395997522983,0.03113116860351446,1,0,0
68760800,-0.002393267040050231,-0.00576648252747237,-0.0069033440801630494,-0.03633436867708927,-0.00576648252747237,0.02480140362214453,-1060.1917548171523,0.5551758055972806,0.0227865521518087,-0.009907410545322137,0.007514143505271905,11.703330096958524,28.154885296107707,-11.658112495738294,-4.9605760946399435,-6.6975364010983505,10.229192685174135,11.989025852401726,-1.7598331672275904,-0.002390405459784825,-0.0015878056320710935,0.024961367441414264,0,1,0
46971100,0.0112176200075235,-0.005086424004960499,-0.005177537976573854,-0.03656288244251954,-0.005086424004960499,0.026390034432598544,-1237.6655350345095,0.7589879043226369,0.022360858321089656,-0.010254237190636254,0.021471857198159756,11.540548567481126,32.47342002133013,-12.295040987236803,-4.478003668910762,-7.817037318326041,8.629865431084202,9.395560021269093,-0.765694590184891,0.011280773429624687,-0.0046748272336072285,0.01965646522579983,0,0,1
46563300,-0.018154353213204442,-0.006023490121481796,-0.006413425141967243,-0.03790209818081334,-0.006023490121481796,0.025855117937849746,-1058.4763124502083,0.30973348853336014,0.020810319461601615,-0.008306140322481274,-0.009848212890723167,11.462693248610627,29.403671044364494,-13.335817202298301,-4.415023907177808,-8.920793295120493,7.765911962977843,8.87499002641206,-1.1090780634342172,-0.017990555653578665,-0.01660893157398286,0.020653369552370467,1,0,0
43563000,0.023883023556845726,-0.005543504306499199,-0.003528049075413627,-0.03896140892761664,-0.005543504306499199,0.027874400314618242,-1205.659913781913,0.9402808643596061,0.02484558447987495,-0.004994871687482152,0.028877895244327878,11.513501657351403,37.762891399345904,-13.099643003860535,-3.343079766992034,-9.756563236868502,13.928381413558395,10.108052935873479,3.8203284776849156,0.02417050706013645,0.012517663095556655,0.015885900460258954,0,0,1
41744400,0.006462774206788214,-0.005429857683982566,-0.002576542096156309,-0.039002236826351774,-0.005429857683982566,0.02814252145838664,-1236.5841278456976,0.6771192896448911,0.015692169878238963,0.004203159503580554,0.0022596147032076606,11.263233292830876,39.86944806319325,-12.518167387252106,-2.2092833203068842,-10.308884066945222,19.533532014635494,13.74260846372391,5.790923550911584,0.0064837029937280695,0.006588694478062204,0.016761890251146074,0,0,1
39072300,-0.01719433858945442,-0.006402790559632673,-0.003968713190756129,-0.04016361412084,-0.006402790559632673,0.027358033001574654,-1054.5659192433175,0.34017646947715885,0.01840857490168538,0.0012429451936997163,-0.018437283783154134,11.19592819359063,36.36195808516961,-12.573987401343686,-1.8120826675187693,-10.761904733824917,23.652674179466548,19.038195869220143,4.614478310246405,-0.01704735955776257,-0.010158309338534115,0.014913897427710276,1,0,0
40430300,0.013292666832788359,-0.005752069769350771,-0.002324772236132845,-0.040541129483566016,-0.005752069769350771,0.029036989944864477,-1209.618836669356,0.7737173231841792,0.01871057862357833,0.0016579545587526875,0.011634712274035671,11.164031197710976,40.69701411088091,-11.969780708335747,-0.9663007796086642,-11.003479928727083,25.70902465945159,22.965076951184543,2.743947708267047,0.013381407090840501,0.008556903401217657,0.0220423808688448,0,0,1
36780500,-0.003395383166552529,-0.005709150951937666,-0.002426735181887101,-0.04050811012473798,-0.005709150951937666,0.029089808220862646,-1219.0589972398493,0.5332447843324237,0.015730434301570246,0.0046097485680830705,-0.0080051317346356,10.962206757397713,39.944792834265684,-11.489533628195318,-0.3888429595745855,-11.100690668620732,24.652139997458455,24.67127961212553,-0.019139614667075477,-0.003389625371612174,0.004990783548153492,0.017405215956694118,0,1,0
42234900,0.0032912913051998676,-0.0044959353154105305,-0.0018821612307359614,-0.038741735005774276,-0.0044959353154105305,0.029749864374953215,-1523.4115834798977,0.6136960837682177,0.011567860288326482,0.0004914021177538987,0.0027998891874459688,10.798280090091431,41.08156612136875,-10.856772717658998,0.19513436076938717,-11.051907078428385,32.39071025861305,27.583958305174363,4.806751953438685,0.0032967135515265373,0.014259217763023144,0.018152947141387755,0,1,0
34567200,0.02170708175906627,-0.0028168594708331495,0.00036443333972139376,-0.03878892528064965,-0.0028168594708331495,0.033155206338983355,-2554.0546968909994,0.840874796565159,0.015026905553609266,0.0035402636282095105,0.01816681813085676,10.838409606672693,48.14148524063521,-9.398729950735856,1.322541702154025,-10.72127165288988,44.41668619845445,33.819845484841984,10.596840713612465,0.021944394469822492,0.00598682389428677,0.014808708286448058,0,0,1
26035200,0.005690356572019219,-0.001898375753146098,0.0008716641237497581,-0.0377480108758434,-0.001898375753146098,0.033951259369551214,-3776.8745268986104,0.6058411375623833,0.009659048582597588,0.008117202660504239,-0.0024268460884850195,10.29228682481906,49.860932441926735,-7.926428668562835,2.235874387461637,-10.162303056024472,64.02910955695327,46.945502004673585,17.083607552279688,0.005706577403821158,0.004212492612658454,0.006521790395134286,0,0,1
